customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,paperless_billing,senior_citizen,dependents,partner,num_services,churn
CUST02318,64,112.75,7260.77,Two year,DSL,Credit card,Yes,No,No,0,No,Yes,1,0
CUST02319,32,26.63,927.85,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,1,Yes,No,4,0
CUST02320,7,56.68,333.78,One year,Fiber optic,Electronic check,No,No internet service,No,0,No,No,2,0
CUST02321,21,60.27,1280.37,Month-to-month,Fiber optic,Credit card,No,No internet service,Yes,1,No,No,5,1
CUST02322,20,20.14,307.63,Month-to-month,DSL,Electronic check,No internet service,Yes,Yes,0,Yes,No,3,1
CUST02323,26,69.71,1771.76,Month-to-month,DSL,Mailed check,No internet service,No,No,0,No,Yes,6,0
CUST02324,68,95.28,6515.03,Month-to-month,DSL,Mailed check,No,No,Yes,0,No,Yes,5,0
CUST02325,15,102.33,1532.61,Month-to-month,Fiber optic,Credit card,No,No,Yes,1,No,Yes,5,1
CUST02326,14,107.94,1430.62,Month-to-month,DSL,Mailed check,No,No internet service,Yes,0,No,No,2,0
CUST02327,27,68.77,1909.29,Month-to-month,No,Mailed check,No,No,Yes,0,No,Yes,2,1
CUST02328,40,83.06,3295.24,Two year,DSL,Electronic check,No,No,Yes,0,No,No,6,0
CUST02329,58,27.95,1663.64,Month-to-month,Fiber optic,Electronic check,No,No,No,0,No,No,4,1
CUST02330,28,68.8,1952.03,Two year,Fiber optic,Credit card,No,Yes,Yes,0,Yes,No,1,0
CUST02331,26,35.48,880.82,Two year,DSL,Mailed check,No,No internet service,No,0,Yes,Yes,5,0
CUST02332,63,56.96,3631.93,One year,No,Electronic check,No,No internet service,No,0,No,No,7,0
CUST02333,66,52.93,3509.31,Two year,No,Mailed check,No,No,Yes,0,No,No,2,0
CUST02334,25,62.35,1567.5,Month-to-month,DSL,Electronic check,No,No,Yes,0,No,No,7,1
CUST02335,3,77.16,208.07,Two year,Fiber optic,Mailed check,Yes,No internet service,No,0,No,No,2,0
CUST02336,44,110.29,4797.62,Month-to-month,Fiber optic,Electronic check,No,No,No,0,No,Yes,5,1
CUST02337,42,59.45,2475.97,Month-to-month,No,Electronic check,No internet service,No,Yes,0,No,No,4,0
CUST02338,6,118.11,686.64,One year,Fiber optic,Mailed check,No,No internet service,No,0,No,Yes,2,1
CUST02339,39,95.9,3782.68,Two year,DSL,Credit card,No,No internet service,No,0,No,Yes,3,0
CUST02340,52,71.15,3617.35,Two year,Fiber optic,Bank transfer,No,Yes,No,0,No,Yes,3,0
CUST02341,23,84.4,2014.74,Month-to-month,Fiber optic,Mailed check,No,No internet service,Yes,0,No,Yes,1,0
CUST02342,50,30.22,1587.28,Month-to-month,No,Electronic check,Yes,Yes,Yes,1,Yes,No,7,0
CUST02343,43,104.45,4459.3,One year,No,Mailed check,No,No,Yes,0,No,No,4,0
CUST02344,19,78.24,1556.64,One year,DSL,Credit card,No internet service,No,Yes,0,Yes,No,7,0
CUST02345,69,118.61,8133.81,Month-to-month,No,Mailed check,No,Yes,No,0,Yes,No,5,1
CUST02346,51,83.64,4322.0,Month-to-month,No,Electronic check,No,No,Yes,0,No,No,7,0
CUST02347,11,103.41,1096.53,Two year,No,Credit card,Yes,No,Yes,0,No,No,5,0
CUST02348,12,99.98,1251.43,One year,Fiber optic,Mailed check,No,Yes,Yes,1,Yes,No,5,1
CUST02349,8,54.55,364.53,Month-to-month,Fiber optic,Electronic check,No internet service,No internet service,No,1,No,Yes,3,1
CUST02350,24,45.96,1157.18,One year,DSL,Mailed check,No,Yes,No,1,No,Yes,5,0
CUST02351,41,63.05,2649.48,One year,No,Electronic check,Yes,No,No,0,No,No,6,0
CUST02352,36,66.72,2328.44,Two year,Fiber optic,Electronic check,Yes,Yes,No,0,No,Yes,1,0
CUST02353,55,44.01,2508.41,One year,DSL,Credit card,Yes,Yes,No,0,Yes,Yes,3,0
CUST02354,9,109.46,1036.06,Month-to-month,Fiber optic,Mailed check,No,No internet service,Yes,0,No,No,2,1
CUST02355,47,74.25,3389.85,Two year,Fiber optic,Bank transfer,No,Yes,Yes,1,No,No,4,0
CUST02356,15,117.84,1743.1,Month-to-month,Fiber optic,Credit card,No,No,No,0,Yes,Yes,6,1
CUST02357,48,101.0,4899.88,Two year,Fiber optic,Bank transfer,No,No,No,0,Yes,Yes,2,1
CUST02358,42,75.57,3210.1,One year,Fiber optic,Bank transfer,No,Yes,Yes,0,Yes,Yes,2,0
CUST02359,60,114.7,6887.59,Two year,DSL,Credit card,Yes,No internet service,Yes,1,No,Yes,4,0
CUST02360,70,70.49,4980.7,Month-to-month,DSL,Mailed check,No internet service,Yes,Yes,1,No,No,4,1
CUST02361,12,108.71,1260.82,One year,Fiber optic,Electronic check,No,No,Yes,0,Yes,No,5,1
CUST02362,2,55.81,113.99,Two year,DSL,Credit card,Yes,No,Yes,0,No,Yes,5,0
CUST02363,7,57.86,362.74,One year,Fiber optic,Electronic check,Yes,No,Yes,0,No,No,1,1
CUST02364,3,61.81,192.17,Month-to-month,DSL,Electronic check,No,No,No,0,Yes,Yes,4,0
CUST02365,3,74.66,274.03,Month-to-month,No,Mailed check,Yes,No internet service,Yes,0,No,Yes,7,1
CUST02366,27,75.35,2073.53,One year,Fiber optic,Bank transfer,No internet service,No internet service,Yes,0,No,Yes,4,0
CUST02367,40,69.64,2796.74,Month-to-month,Fiber optic,Credit card,No,No,Yes,1,No,No,7,0
CUST02368,33,50.6,1719.28,One year,DSL,Mailed check,No internet service,No,Yes,0,No,Yes,2,1
CUST02369,1,112.72,167.13,Month-to-month,DSL,Electronic check,No,No,Yes,1,No,No,7,1
CUST02370,8,78.86,720.75,Two year,Fiber optic,Mailed check,No internet service,No internet service,Yes,0,No,No,5,1
CUST02371,32,60.77,2003.01,Month-to-month,Fiber optic,Bank transfer,No,No internet service,Yes,1,No,No,1,1
CUST02372,48,85.12,4118.58,Month-to-month,DSL,Electronic check,Yes,No,No,0,No,No,5,0
CUST02373,4,96.8,433.9,Month-to-month,DSL,Mailed check,No,Yes,No,0,No,Yes,4,0
CUST02374,70,116.07,8137.08,One year,No,Bank transfer,No,No internet service,Yes,0,Yes,No,1,0
CUST02375,19,69.95,1315.05,Month-to-month,DSL,Bank transfer,No internet service,No,Yes,0,No,Yes,5,0
CUST02376,32,31.21,1042.1,Month-to-month,DSL,Bank transfer,Yes,No,Yes,0,No,Yes,2,0
CUST02377,9,64.08,614.58,One year,DSL,Electronic check,No,No,Yes,1,Yes,Yes,5,1
CUST02378,12,67.9,829.4,Month-to-month,Fiber optic,Bank transfer,No internet service,Yes,No,0,No,No,5,1
CUST02379,11,109.7,1196.97,Two year,Fiber optic,Electronic check,No,Yes,Yes,1,No,No,1,1
CUST02380,46,59.48,2723.58,Two year,Fiber optic,Mailed check,No internet service,No,No,0,Yes,No,6,1
CUST02381,16,115.33,1824.84,Month-to-month,DSL,Mailed check,Yes,No,No,0,No,No,1,0
CUST02382,1,68.51,131.3,Two year,Fiber optic,Electronic check,No,Yes,Yes,0,Yes,Yes,3,1
CUST02383,63,117.38,7453.86,One year,DSL,Electronic check,No,No internet service,Yes,0,Yes,Yes,6,0
CUST02384,21,20.82,494.0,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,0,No,No,4,1
CUST02385,30,109.88,3243.81,One year,DSL,Mailed check,Yes,No,Yes,0,No,No,2,0
CUST02386,13,113.11,1452.47,Two year,DSL,Electronic check,Yes,Yes,Yes,1,No,Yes,5,0
CUST02387,34,116.1,3934.53,Two year,No,Electronic check,No,No,Yes,1,No,Yes,1,0
CUST02388,4,21.31,54.93,One year,Fiber optic,Electronic check,Yes,No internet service,No,0,No,Yes,5,0
CUST02389,28,37.17,1133.89,Month-to-month,No,Mailed check,Yes,No internet service,Yes,0,Yes,No,6,0
CUST02390,59,85.38,5057.44,One year,Fiber optic,Bank transfer,No,Yes,Yes,0,No,Yes,6,0
CUST02391,27,22.55,625.28,Month-to-month,No,Mailed check,Yes,No,Yes,0,Yes,Yes,7,1
CUST02392,69,26.36,1795.54,One year,No,Bank transfer,No internet service,Yes,No,1,No,No,5,0
CUST02393,25,42.11,1095.85,Two year,DSL,Bank transfer,No,No internet service,No,0,Yes,No,5,0
CUST02394,3,71.24,323.3,Month-to-month,Fiber optic,Credit card,Yes,No,No,0,Yes,No,5,0
CUST02395,68,74.59,5076.17,Month-to-month,Fiber optic,Electronic check,No,No,Yes,0,No,No,2,0
CUST02396,25,23.43,574.07,One year,Fiber optic,Mailed check,No internet service,No,No,0,No,No,6,0
CUST02397,20,37.04,736.27,Month-to-month,No,Bank transfer,Yes,No internet service,Yes,0,No,No,2,1
CUST02398,34,69.97,2362.88,Month-to-month,Fiber optic,Mailed check,No internet service,No,Yes,0,Yes,No,6,1
CUST02399,26,79.39,2064.0,One year,Fiber optic,Mailed check,No,Yes,Yes,0,No,Yes,2,1
CUST02400,5,34.84,143.63,Two year,Fiber optic,Credit card,No internet service,Yes,Yes,0,No,Yes,7,0
CUST02401,61,59.88,3608.35,One year,Fiber optic,Credit card,No,Yes,Yes,1,No,No,6,0
CUST02402,9,110.44,992.9,Month-to-month,No,Bank transfer,No,Yes,No,0,No,Yes,2,0
CUST02403,50,119.89,5998.55,One year,No,Mailed check,Yes,No,No,1,Yes,Yes,7,0
CUST02404,6,118.72,698.66,Month-to-month,DSL,Bank transfer,No,No internet service,Yes,0,No,No,6,1
CUST02405,60,108.17,6563.05,Two year,Fiber optic,Mailed check,No,No,No,0,No,Yes,3,0
CUST02406,44,59.47,2637.45,One year,Fiber optic,Credit card,Yes,No,Yes,0,Yes,Yes,1,0
CUST02407,11,88.66,1012.38,Two year,Fiber optic,Bank transfer,No,No internet service,Yes,0,No,No,4,0
CUST02408,66,61.66,4108.01,Two year,No,Electronic check,No,No internet service,Yes,0,No,Yes,7,0
CUST02409,47,84.85,3993.18,Month-to-month,Fiber optic,Mailed check,Yes,No,No,0,No,No,4,1
CUST02410,3,50.94,163.75,Two year,DSL,Bank transfer,Yes,No,Yes,0,No,No,1,0
CUST02411,30,80.62,2375.59,Two year,Fiber optic,Credit card,Yes,No,Yes,0,No,Yes,4,0
CUST02412,21,72.38,1552.78,One year,Fiber optic,Credit card,No,No,Yes,0,No,Yes,3,1
CUST02413,28,22.45,611.93,Month-to-month,Fiber optic,Credit card,No,No,No,0,Yes,Yes,1,0
CUST02414,62,99.07,6110.35,One year,DSL,Mailed check,No,No,No,0,Yes,No,4,0
CUST02415,33,21.19,764.37,Month-to-month,DSL,Electronic check,Yes,No,Yes,0,Yes,Yes,7,0
CUST02416,35,49.32,1659.59,One year,Fiber optic,Bank transfer,No internet service,No,No,0,No,No,5,0
CUST02417,52,20.59,1156.63,Month-to-month,Fiber optic,Electronic check,No,No,No,0,No,No,6,0
CUST02418,34,57.62,2041.08,One year,Fiber optic,Credit card,No,No,No,0,Yes,Yes,3,0
CUST02419,41,26.32,1068.01,Two year,Fiber optic,Bank transfer,Yes,No internet service,Yes,1,No,Yes,4,0
CUST02420,51,111.35,5768.11,Month-to-month,No,Credit card,No,No,Yes,0,No,Yes,6,0
CUST02421,47,61.57,2849.37,One year,No,Mailed check,No internet service,No,Yes,0,No,Yes,3,0
CUST02422,58,65.95,3874.8,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,1,No,No,6,0
CUST02423,57,54.99,3135.27,One year,DSL,Mailed check,No,Yes,No,1,Yes,Yes,1,0
CUST02424,23,82.75,1812.93,One year,DSL,Electronic check,No,No,Yes,0,No,No,1,0
CUST02425,48,98.44,4693.57,Month-to-month,Fiber optic,Bank transfer,Yes,No internet service,No,0,No,No,1,1
CUST02426,22,84.81,1857.09,One year,No,Mailed check,No,No internet service,No,0,No,No,4,0
CUST02427,17,94.82,1650.89,Two year,Fiber optic,Bank transfer,Yes,No,No,0,No,Yes,2,0
CUST02428,69,110.6,7607.55,Month-to-month,Fiber optic,Electronic check,No,No,Yes,0,Yes,Yes,3,0
CUST02429,11,106.35,1156.19,One year,Fiber optic,Credit card,Yes,No,Yes,0,No,No,6,0
CUST02430,15,87.41,1338.2,One year,Fiber optic,Bank transfer,No,Yes,Yes,1,No,No,4,1
CUST02431,35,41.46,1475.5,Month-to-month,No,Credit card,Yes,Yes,Yes,0,Yes,No,3,0
CUST02432,33,83.77,2759.82,Two year,No,Electronic check,No,Yes,No,0,Yes,No,5,1
CUST02433,16,70.61,1114.62,One year,No,Electronic check,Yes,Yes,No,0,No,No,7,0
CUST02434,34,91.72,3165.45,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,0,No,No,1,0
CUST02435,66,103.29,6801.72,Month-to-month,DSL,Electronic check,Yes,No,Yes,0,No,Yes,1,0
CUST02436,40,94.27,3711.33,Month-to-month,DSL,Mailed check,Yes,Yes,No,0,Yes,Yes,6,0
CUST02437,28,104.66,2910.76,One year,DSL,Credit card,Yes,No,No,0,No,No,2,0
CUST02438,47,26.39,1267.67,One year,DSL,Mailed check,No,No internet service,Yes,0,No,Yes,1,0
CUST02439,39,23.16,895.78,One year,No,Electronic check,No,No,No,1,Yes,Yes,5,0
CUST02440,70,45.85,3184.36,One year,DSL,Electronic check,Yes,No,Yes,0,Yes,Yes,3,0
CUST02441,20,110.07,2138.66,Month-to-month,DSL,Mailed check,No,No,Yes,0,No,No,4,0
CUST02442,1,102.37,95.17,Month-to-month,Fiber optic,Bank transfer,No,No internet service,Yes,0,No,No,1,0
CUST02443,63,88.27,5572.41,Two year,Fiber optic,Electronic check,No internet service,Yes,No,0,Yes,Yes,4,0
CUST02444,67,90.08,5984.99,Two year,No,Bank transfer,Yes,No,Yes,0,Yes,Yes,7,0
CUST02445,4,92.67,361.22,Month-to-month,DSL,Mailed check,No,No internet service,No,0,Yes,Yes,2,0
CUST02446,58,114.26,6572.39,One year,No,Credit card,No,No internet service,Yes,0,No,No,1,0
CUST02447,25,103.22,2574.06,Month-to-month,DSL,Electronic check,Yes,No internet service,Yes,0,No,Yes,2,0
CUST02448,47,82.34,3956.25,Month-to-month,No,Bank transfer,Yes,No,Yes,0,Yes,No,3,0
CUST02449,38,86.57,3298.25,One year,Fiber optic,Credit card,No,Yes,No,0,No,Yes,3,0
CUST02450,15,41.37,541.47,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,0,No,Yes,5,0
CUST02451,63,85.73,5417.55,Month-to-month,DSL,Mailed check,Yes,No internet service,No,0,No,No,1,1
CUST02452,21,62.47,1377.46,One year,Fiber optic,Electronic check,No,No,Yes,1,Yes,No,4,0
CUST02453,57,35.3,1942.9,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,0,Yes,Yes,1,0
CUST02454,53,100.64,5281.65,Two year,DSL,Bank transfer,No,No,Yes,0,Yes,Yes,3,0
CUST02455,46,71.02,3279.84,One year,DSL,Electronic check,No internet service,No,Yes,0,Yes,Yes,2,0
CUST02456,14,117.74,1644.0,Month-to-month,No,Credit card,No,Yes,No,0,No,No,5,0
CUST02457,17,48.17,879.45,Month-to-month,Fiber optic,Credit card,No,No,Yes,0,No,No,4,1
CUST02458,39,68.07,2645.7,One year,No,Electronic check,No,No,Yes,0,No,No,2,0
CUST02459,9,64.8,624.47,Two year,Fiber optic,Mailed check,No internet service,Yes,No,0,No,Yes,4,0
CUST02460,6,32.08,268.89,Two year,Fiber optic,Credit card,Yes,Yes,Yes,0,No,No,5,1
CUST02461,23,62.61,1396.65,One year,DSL,Mailed check,No,No internet service,Yes,0,No,Yes,6,0
CUST02462,59,48.76,2914.22,Month-to-month,No,Mailed check,No internet service,No,Yes,0,Yes,Yes,7,0
CUST02463,46,36.03,1637.34,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,0,No,Yes,5,0
CUST02464,38,48.22,1721.6,Month-to-month,DSL,Electronic check,No,No,Yes,0,No,Yes,7,0
CUST02465,14,43.33,630.44,Two year,Fiber optic,Credit card,No internet service,No,No,1,No,No,4,0
CUST02466,62,93.41,5821.39,Month-to-month,DSL,Bank transfer,Yes,No,Yes,1,No,No,3,0
CUST02467,35,23.08,730.34,Month-to-month,No,Electronic check,No,Yes,No,0,Yes,Yes,2,1
CUST02468,19,81.75,1530.55,Month-to-month,DSL,Electronic check,No internet service,Yes,Yes,0,No,No,2,0
CUST02469,30,96.07,2850.95,One year,DSL,Credit card,No,Yes,No,1,No,No,7,0
CUST02470,25,68.07,1742.25,One year,DSL,Bank transfer,No internet service,Yes,No,0,Yes,No,1,0
CUST02471,40,113.16,4448.94,One year,DSL,Electronic check,No,Yes,Yes,0,Yes,No,2,0
CUST02472,14,90.79,1276.4,One year,Fiber optic,Electronic check,No internet service,No internet service,No,1,Yes,Yes,7,0
CUST02473,26,94.79,2347.56,One year,Fiber optic,Electronic check,No internet service,Yes,No,0,No,No,3,0
CUST02474,22,39.69,892.16,Month-to-month,No,Credit card,Yes,No,Yes,0,Yes,Yes,3,0
CUST02475,48,97.73,4697.3,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,Yes,1,Yes,No,4,1
CUST02476,51,103.21,5238.16,Two year,Fiber optic,Mailed check,No,No internet service,No,1,No,No,1,0
CUST02477,3,56.13,239.8,Month-to-month,Fiber optic,Credit card,No internet service,No,Yes,1,No,Yes,2,1
CUST02478,42,41.34,1605.12,Month-to-month,No,Mailed check,No,No,Yes,1,Yes,No,2,0
CUST02479,19,58.51,1110.78,Month-to-month,Fiber optic,Mailed check,No internet service,No internet service,No,0,Yes,No,7,0
CUST02480,28,93.96,2690.76,Month-to-month,DSL,Credit card,No,No,Yes,1,No,No,5,0
CUST02481,45,61.76,2785.64,Month-to-month,Fiber optic,Electronic check,No,No internet service,Yes,1,Yes,No,4,0
CUST02482,71,93.67,6718.87,One year,DSL,Credit card,No,No,Yes,0,No,Yes,7,0
CUST02483,63,31.36,1953.15,Two year,DSL,Electronic check,No,Yes,Yes,0,No,No,6,0
CUST02484,19,100.6,1903.04,One year,Fiber optic,Mailed check,Yes,Yes,No,0,No,No,1,0
CUST02485,47,45.32,2191.7,Month-to-month,No,Electronic check,No internet service,No internet service,Yes,0,No,Yes,3,0
CUST02486,14,44.89,673.19,One year,Fiber optic,Credit card,Yes,No internet service,Yes,0,Yes,Yes,2,0
CUST02487,38,79.04,3123.48,Two year,Fiber optic,Mailed check,No internet service,No,Yes,0,Yes,No,2,0
CUST02488,53,27.01,1436.67,Two year,DSL,Electronic check,No,Yes,Yes,0,Yes,No,6,0
CUST02489,61,22.63,1390.44,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,0,No,No,5,1
CUST02490,36,46.1,1636.53,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,No,0,No,Yes,5,0
CUST02491,40,73.81,2942.2,Two year,Fiber optic,Bank transfer,No internet service,Yes,No,0,No,Yes,2,0
CUST02492,30,110.76,3376.7,One year,DSL,Mailed check,Yes,No,No,0,No,No,2,0
CUST02493,9,104.64,941.75,Month-to-month,Fiber optic,Credit card,No,No internet service,No,0,No,Yes,5,1
CUST02494,64,69.04,4378.2,Month-to-month,No,Credit card,Yes,Yes,No,0,Yes,No,3,0
CUST02495,33,23.71,763.63,One year,Fiber optic,Bank transfer,No,No,Yes,1,Yes,No,7,0
CUST02496,52,73.53,3819.04,Month-to-month,DSL,Bank transfer,Yes,No,Yes,0,No,No,7,0
CUST02497,14,90.48,1229.59,Month-to-month,DSL,Electronic check,No,Yes,No,0,No,No,2,0
CUST02498,53,53.92,2834.86,Month-to-month,DSL,Credit card,Yes,No,No,0,No,No,4,0
CUST02499,59,31.11,1785.5,Month-to-month,DSL,Electronic check,No,No,Yes,0,Yes,No,2,0
CUST02500,41,47.86,1941.13,Month-to-month,No,Mailed check,No,Yes,Yes,0,Yes,Yes,4,1
CUST02501,68,97.16,6665.19,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,0,Yes,No,5,0
CUST02502,68,55.12,3750.58,Month-to-month,Fiber optic,Credit card,Yes,No,No,0,No,Yes,6,0
CUST02503,8,101.2,932.67,Month-to-month,No,Mailed check,Yes,No,No,0,Yes,No,7,0
CUST02504,2,51.95,65.71,Month-to-month,DSL,Credit card,No,No,Yes,0,Yes,Yes,6,0
CUST02505,41,36.36,1515.03,Month-to-month,Fiber optic,Electronic check,No,Yes,No,0,No,Yes,3,1
CUST02506,55,63.58,3508.01,Month-to-month,DSL,Mailed check,No,No internet service,Yes,0,No,No,1,0
CUST02507,16,65.23,1076.2,Month-to-month,DSL,Electronic check,No,Yes,No,0,No,Yes,1,1
CUST02508,62,21.61,1309.52,Month-to-month,DSL,Credit card,No,No,Yes,1,Yes,No,1,0
CUST02509,48,31.7,1503.18,Month-to-month,No,Mailed check,Yes,Yes,Yes,0,No,Yes,5,0
CUST02510,30,38.49,1175.06,Month-to-month,Fiber optic,Mailed check,No,No,No,0,Yes,No,5,1
CUST02511,12,31.36,351.09,Two year,DSL,Electronic check,No internet service,No,Yes,0,No,No,2,1
CUST02512,35,54.15,1806.58,Month-to-month,Fiber optic,Mailed check,No,Yes,No,0,Yes,No,3,0
CUST02513,11,116.46,1346.58,Two year,DSL,Electronic check,No,Yes,Yes,1,No,No,7,0
CUST02514,64,70.92,4583.28,Month-to-month,DSL,Electronic check,Yes,No,Yes,0,Yes,No,3,0
CUST02515,50,82.76,4117.14,Two year,Fiber optic,Electronic check,Yes,No internet service,Yes,0,No,No,2,0
CUST02516,21,55.64,1179.36,Month-to-month,DSL,Electronic check,No internet service,No,Yes,0,No,Yes,3,0
CUST02517,69,52.35,3662.49,One year,No,Electronic check,No,No internet service,No,0,Yes,Yes,3,0
CUST02518,48,22.31,1138.09,Month-to-month,Fiber optic,Electronic check,Yes,No,No,1,No,No,2,0
CUST02519,20,70.03,1405.81,Two year,DSL,Electronic check,Yes,No,No,1,No,No,7,0
CUST02520,67,68.36,4550.85,Month-to-month,DSL,Mailed check,Yes,No,No,0,No,No,6,0
CUST02521,44,35.78,1647.53,Two year,Fiber optic,Mailed check,No internet service,No,No,0,No,No,7,0
CUST02522,33,96.43,3186.93,One year,DSL,Credit card,No,No,Yes,0,No,Yes,5,0
CUST02523,61,69.27,4218.11,One year,Fiber optic,Mailed check,No internet service,No,No,0,No,No,1,0
CUST02524,9,53.9,498.26,Two year,No,Electronic check,No,Yes,Yes,0,No,Yes,6,0
CUST02525,68,34.69,2416.66,Two year,No,Bank transfer,No internet service,No,Yes,0,Yes,Yes,6,0
CUST02526,35,75.22,2630.76,One year,Fiber optic,Electronic check,Yes,No,Yes,0,Yes,Yes,2,0
CUST02527,65,95.28,6242.5,Month-to-month,No,Bank transfer,No,Yes,Yes,0,No,Yes,2,0
CUST02528,8,48.2,375.17,Month-to-month,DSL,Mailed check,No,No internet service,Yes,0,Yes,No,1,1
CUST02529,45,41.88,1915.05,Month-to-month,DSL,Mailed check,No internet service,No,Yes,1,Yes,Yes,1,0
CUST02530,47,72.19,3345.53,Month-to-month,No,Mailed check,No,No,No,0,No,No,4,1
CUST02531,40,35.53,1474.68,Month-to-month,DSL,Credit card,No,Yes,No,0,Yes,Yes,4,0
CUST02532,54,86.66,4645.84,One year,Fiber optic,Electronic check,No,No,No,0,Yes,Yes,4,1
CUST02533,46,80.53,3727.34,Two year,Fiber optic,Credit card,No internet service,Yes,No,0,Yes,Yes,5,1
CUST02534,47,28.71,1275.04,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,No,0,Yes,Yes,2,0
CUST02535,15,23.65,355.99,One year,DSL,Credit card,No,No,No,0,Yes,No,4,1
CUST02536,19,82.03,1567.98,Month-to-month,Fiber optic,Bank transfer,No internet service,Yes,Yes,0,No,Yes,5,0
CUST02537,26,49.43,1251.11,Two year,No,Bank transfer,No,No,No,0,No,Yes,1,0
CUST02538,52,28.64,1483.79,Month-to-month,DSL,Bank transfer,No internet service,No internet service,Yes,0,No,Yes,4,0
CUST02539,22,95.94,2123.79,One year,Fiber optic,Credit card,No internet service,Yes,Yes,0,No,Yes,2,1
CUST02540,21,51.4,1107.56,Two year,Fiber optic,Mailed check,Yes,No,Yes,0,Yes,No,6,0
CUST02541,51,65.96,3368.97,Month-to-month,DSL,Bank transfer,No,Yes,Yes,0,No,No,3,0
CUST02542,38,43.68,1726.46,One year,DSL,Bank transfer,No,No,No,0,No,Yes,5,0
CUST02543,20,82.73,1712.51,Two year,DSL,Mailed check,No internet service,No,Yes,0,Yes,Yes,6,0
CUST02544,29,50.15,1452.82,Month-to-month,Fiber optic,Credit card,No,No internet service,Yes,0,Yes,Yes,5,0
CUST02545,51,116.8,5890.28,Two year,Fiber optic,Electronic check,Yes,No,No,1,No,No,1,0
CUST02546,4,90.29,336.81,Two year,No,Electronic check,No,No internet service,No,0,No,No,1,0
CUST02547,55,33.67,1740.39,Month-to-month,DSL,Bank transfer,No,Yes,Yes,0,No,No,1,0
CUST02548,71,61.67,4369.41,Month-to-month,No,Bank transfer,No internet service,Yes,Yes,0,No,No,6,0
CUST02549,28,58.54,1709.21,One year,Fiber optic,Electronic check,No,No internet service,Yes,0,No,No,4,0
CUST02550,4,73.42,333.23,Two year,DSL,Bank transfer,Yes,No,Yes,0,No,No,7,0
CUST02551,22,104.19,2296.36,Month-to-month,DSL,Bank transfer,No internet service,No internet service,No,0,Yes,Yes,1,1
CUST02552,45,78.34,3488.93,One year,Fiber optic,Electronic check,No,Yes,Yes,0,No,No,3,0
CUST02553,67,26.16,1758.84,Month-to-month,No,Bank transfer,No,No,Yes,0,No,Yes,5,0
CUST02554,66,85.54,5752.2,Two year,Fiber optic,Credit card,No internet service,Yes,No,0,No,Yes,7,0
CUST02555,34,20.83,782.6,One year,Fiber optic,Mailed check,No,No internet service,Yes,0,No,Yes,6,1
CUST02556,55,98.0,5382.49,Month-to-month,DSL,Bank transfer,No,No internet service,No,0,No,Yes,5,0
CUST02557,1,86.66,12.56,One year,DSL,Electronic check,Yes,No internet service,Yes,1,No,No,1,0
CUST02558,38,50.88,2043.84,Two year,DSL,Credit card,No internet service,No,Yes,0,No,Yes,7,0
CUST02559,6,49.24,259.0,Month-to-month,DSL,Credit card,Yes,No,Yes,0,No,No,2,0
